row_id,lang,text,true_intent,pred_intent,intent_correct,confidence_intent,true_target,pred_target,target_correct,confidence_target,true_spatial,pred_spatial,spatial_correct,confidence_spatial,fully_correct,failure_type
8969,en,[EN] paste text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
8969,ko,[KO] 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
8977,en,[EN] paste text above the login,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
8977,ko,[KO] login 위쪽에  text,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
8983,en,[EN] copy purple text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
8983,ko,[KO] 보라색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
8985,en,[EN] trash image,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
8985,ko,[KO] 이미지 삭제,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
8990,en,[EN] paste text above the login,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
8990,ko,[KO] 로그인 위에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9006,en,[EN] touch final green panel under the address,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9006,ko,[KO] 주소 하단에 마지막 녹색 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9007,en,[EN] press red button,click,click,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9007,ko,[KO] 빨간색 버튼 press,click,click,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9018,en,[EN] tap switch below the settings,tap,tap,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9018,ko,[KO] 설정 아래에 스위치 탭,tap,tap,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9021,en,[EN] paste text to the left of the cart,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9021,ko,[KO] 장바구니 왼쪽에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9025,en,[EN] tap on yellow tab to the left of the last item,tap,tap,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9025,ko,[KO] 마지막 항목 왼쪽에 노란색 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9030,en,[EN] replicate the third text field beneath the wi-fi,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9030,ko,[KO] wi-fi 하단에  text,copy,delete,False,1.0,text,text,True,1.0,below,below,True,1.0,False,intent_error
9033,en,[EN] paste green text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9033,ko,[KO] 녹색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9037,en,[EN] scroll down to menu to the left of the first email,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
9037,ko,[KO] first email 좌측에  menu,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
9045,en,[EN] launch white button above the menu,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9045,ko,[KO] 메뉴 위에 흰색 버튼 실행,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9046,en,[EN] copy the 1st text next to the payment,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
9046,ko,[KO] 결제 옆에 1번째 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
9050,en,[EN] tap on btn left of the menu,click,click,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9050,ko,[KO] 메뉴 좌측에 버튼 클릭,click,click,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9051,en,[EN] copy third text to the left of the settings,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9051,ko,[KO] settings 왼쪽에  text,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9057,en,[EN] copy orange text below the checkout,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9057,ko,[KO] 결제 아래에 주황색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9066,en,[EN] long-press image,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9066,ko,[KO] 이미지 long-press,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9068,en,[EN] press blue image to the left of the checkout,click,click,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9068,ko,[KO] 결제 왼쪽에 파란색 이미지 press,click,click,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9074,en,[EN] launch the 1st orange icon next to the notifications,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
9074,ko,[KO] 알림 옆에 1번째 주황색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
9076,en,[EN] press and hold pink text below the cart,long-press,long-press,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9076,ko,[KO] 장바구니 아래에 분홍색 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9104,en,[EN] select the second picture beneath the search,click,click,True,1.0,image,image,True,1.0,below,below,True,1.0,True,correct
9104,ko,[KO] search 아래쪽에  image,click,click,True,1.0,image,image,True,1.0,below,below,True,1.0,True,correct
9105,en,[EN] copy orange text above the help,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9105,ko,[KO] 도움말 위에 주황색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9120,en,[EN] paste text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9120,ko,[KO] 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9121,en,[EN] scroll to menu next to the home,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
9121,ko,[KO] 홈 옆에 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
9127,en,[EN] trash text to the right of the notifications,delete,delete,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9127,ko,[KO] 알림 오른쪽에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9130,en,[EN] tap on the 2nd black switch,tap,tap,True,1.0,switch,switch,True,1.0,none,none,True,1.0,True,correct
9130,ko,[KO] 2번째 검정색 스위치 탭,tap,tap,True,1.0,switch,switch,True,1.0,none,none,True,1.0,True,correct
9131,en,[EN] scroll to the last menu to the right of the last item,scroll,scroll,True,1.0,menu,menu,True,1.0,right_of,right_of,True,1.0,True,correct
9131,ko,[KO] 마지막 항목 오른쪽에 스크롤하여 마지막 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,right_of,right_of,True,1.0,True,correct
9132,en,[EN] copy text to the left of the first email,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9132,ko,[KO] 첫 번째 이메일 왼쪽에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9147,en,[EN] scroll down to menu below the settings,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
9147,ko,[KO] 설정 아래에 아래로 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
9156,en,[EN] paste green text above the last item,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9156,ko,[KO] 마지막 항목 위에 녹색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9168,en,[EN] trash gray button,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9168,ko,[KO] 회색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9169,en,[EN] scroll down to purple tab above the checkout,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9169,ko,[KO] 결제 위에 아래로 스크롤하여 보라색 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9181,en,[EN] delete image,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9181,ko,[KO] 이미지 삭제,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9186,en,[EN] click on the last text below the notifications,click,click,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9186,ko,[KO] 알림 아래에 마지막 텍스트 클릭,click,click,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9193,en,[EN] access 2nd panel left of the settings,open,open,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9193,ko,[KO] settings 왼편에  tab,open,open,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9204,en,[EN] remove text to the right of the wi-fi,delete,delete,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9204,ko,[KO] Wi-Fi 오른쪽에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9208,en,[EN] press and hold icon,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
9208,ko,[KO] 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
9212,en,[EN] scroll down to first tab on the left side of the first email,scroll,scroll,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9212,ko,[KO] first email 왼편에  tab,scroll,scroll,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9214,en,[EN] paste text below the wi-fi,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9214,ko,[KO] Wi-Fi 아래에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9219,en,[EN] paste green text below the profile,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9219,ko,[KO] profile 아래에 green text,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9227,en,[EN] press text to the left of the notifications,click,click,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9227,ko,[KO] 알림 왼쪽에 텍스트 press,click,click,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9230,en,[EN] press gray button below the payment,click,click,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9230,ko,[KO] 결제 아래에 회색 버튼 press,click,click,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9238,en,[EN] remove red button,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9238,ko,[KO] 빨간색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
9243,en,[EN] tap on the 2nd switch below the login,tap,tap,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9243,ko,[KO] 로그인 아래에 2번째 스위치 탭,tap,tap,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9261,en,[EN] copy pink text to the right of the notifications,copy,copy,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9261,ko,[KO] 알림 오른쪽에 분홍색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9266,en,[EN] trash the 3rd yellow button to the left of the menu,delete,delete,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9266,ko,[KO] 메뉴 왼쪽에 3번째 노란색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9270,en,[EN] delete label left of the first email,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9270,ko,[KO] 첫 번째 이메일 좌측에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9274,en,[EN] press and hold red icon to the right of the wi-fi,long-press,long-press,True,1.0,icon,icon,True,1.0,right_of,right_of,True,1.0,True,correct
9274,ko,[KO] Wi-Fi 오른쪽에 빨간색 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,right_of,right_of,True,1.0,True,correct
9276,en,[EN] tap tab to the right of the help,tap,tap,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
9276,ko,[KO] 도움말 오른쪽에 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
9277,en,[EN] press and hold image,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9277,ko,[KO] 이미지 길게 누르기,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9288,en,[EN] copy text to the right of the profile,copy,copy,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9288,ko,[KO] 프로필 오른쪽에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
9292,en,[EN] scroll down to the 3rd white text,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9292,ko,[KO] 아래로 스크롤하여 3번째 흰색 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9294,en,[EN] paste the 2nd text below the checkout,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9294,ko,[KO] 결제 아래에 2번째 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9315,en,[EN] touch 3rd btn left of the cart,tap,tap,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9315,ko,[KO] cart 왼쪽에  button,tap,tap,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
9317,en,[EN] tap link above the settings,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
9317,ko,[KO] settings 위쪽에  link,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
9322,en,[EN] paste text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9322,ko,[KO] 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9325,en,[EN] delete pink button below the search,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9325,ko,[KO] 검색 아래에 분홍색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9333,en,[EN] copy text to the left of the cart,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9333,ko,[KO] 장바구니 왼쪽에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9339,en,[EN] select text to the left of the checkout,click,click,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9339,ko,[KO] 결제 왼쪽에 텍스트 선택,click,click,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9343,en,[EN] launch red menu next to the payment,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
9343,ko,[KO] 결제 옆에 빨간색 메뉴 실행,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
9345,en,[EN] open orange tab below the help,open,open,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9345,ko,[KO] 도움말 아래에 주황색 탭 열기,open,open,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9352,en,[EN] long-press the 3rd icon below the wi-fi,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9352,ko,[KO] Wi-Fi 아래에 3번째 아이콘 long-press,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9356,en,[EN] click on checkbox next to the menu,click,click,True,1.0,checkbox,checkbox,True,1.0,next_to,next_to,True,1.0,True,correct
9356,ko,[KO] 메뉴 옆에 체크박스 클릭,click,click,True,1.0,checkbox,checkbox,True,1.0,next_to,next_to,True,1.0,True,correct
9357,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9357,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9361,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9361,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9370,en,[EN] access dropdown under the login,open,open,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
9370,ko,[KO] login 아래에  menu,open,open,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
9386,en,[EN] tap on tab above the payment,tap,tap,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9386,ko,[KO] 결제 위에 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9387,en,[EN] scroll down to tab below the profile,scroll,scroll,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9387,ko,[KO] 프로필 아래에 아래로 스크롤하여 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9401,en,[EN] remove text to the left of the notifications,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9401,ko,[KO] 알림 왼쪽에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9404,en,[EN] tap on toggle under the home,click,click,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9404,ko,[KO] home 아래쪽에  switch,click,click,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
9416,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9416,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9428,en,[EN] launch third black icon above the wi-fi,open,open,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
9428,ko,[KO] wi-fi 위쪽에 black icon,open,open,True,1.0,icon,icon,True,1.0,above,above,True,1.0,True,correct
9430,en,[EN] long-press the 2nd gray image,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9430,ko,[KO] 2번째 회색 이미지 long-press,long-press,long-press,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9431,en,[EN] remove blue text to the left of the address,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9431,ko,[KO] 주소 왼쪽에 파란색 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9435,en,[EN] copy the 3rd orange text above the address,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9435,ko,[KO] 주소 위에 3번째 주황색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9453,en,[EN] trash control over the notifications,delete,delete,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9453,ko,[KO] notifications 위에  button,delete,tap,False,1.0,button,button,True,1.0,above,above,True,1.0,False,intent_error
9457,en,[EN] click button below the address,click,click,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9457,ko,[KO] 주소 아래에 버튼 클릭,click,click,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9467,en,[EN] tap on icon,tap,tap,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
9467,ko,[KO] 아이콘 탭,tap,tap,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
9472,en,[EN] insert red label under the first email,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9472,ko,[KO] 첫 번째 이메일 하단에 빨간색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
9476,en,[EN] tap on blue panel left of the cart,click,click,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9476,ko,[KO] 장바구니 좌측에 파란색 탭 press,click,click,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
9477,en,[EN] tap on orange tab above the payment,tap,tap,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9477,ko,[KO] 결제 위에 주황색 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
9485,en,[EN] long-press yellow text above the login,long-press,long-press,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9485,ko,[KO] 로그인 위에 노란색 텍스트 long-press,long-press,long-press,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9490,en,[EN] copy gray text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9490,ko,[KO] 회색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9491,en,[EN] access 2nd hyperlink under the address,open,open,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
9491,ko,[KO] 주소 하단에 2번째 링크 실행,open,open,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
9495,en,[EN] launch icon below the address,open,open,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9495,ko,[KO] 주소 아래에 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9509,en,[EN] long-press 2nd symbol under the home,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9509,ko,[KO] 홈 하단에 2번째 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
9513,en,[EN] scroll down to black text to the left of the profile,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9513,ko,[KO] 프로필 왼쪽에 아래로 스크롤하여 검정색 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9518,en,[EN] delete button next to the search,delete,delete,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
9518,ko,[KO] 검색 옆에 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
9519,en,[EN] navigate to pink panel under the wi-fi,scroll,scroll,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9519,ko,[KO] wi-fi 아래에 pink tab,scroll,scroll,True,1.0,tab,tab,True,1.0,below,below,True,1.0,True,correct
9525,en,[EN] delete image to the left of the home,delete,delete,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9525,ko,[KO] 홈 왼쪽에 이미지 삭제,delete,delete,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9539,en,[EN] paste text next to the menu,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
9539,ko,[KO] 메뉴 옆에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
9545,en,[EN] start blue action button directly above the settings,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9545,ko,[KO] settings 상단에 blue button,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9555,en,[EN] press and hold text to the left of the login,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9555,ko,[KO] 로그인 왼쪽에 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9556,en,[EN] launch the 1st menu,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
9556,ko,[KO] 1번째 메뉴 실행,open,open,True,1.0,menu,menu,True,1.0,none,none,True,1.0,True,correct
9558,en,[EN] tap on the 3rd tab,tap,tap,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
9558,ko,[KO] 3번째 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
9569,en,[EN] tap on button above the help,tap,tap,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9569,ko,[KO] 도움말 위에 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
9586,en,[EN] press and hold image to the left of the search,long-press,long-press,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9586,ko,[KO] 검색 왼쪽에 이미지 길게 누르기,long-press,long-press,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
9597,en,[EN] insert label on top of the notifications,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9597,ko,[KO] 알림 상단에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
9598,en,[EN] duplicate red label left of the home,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9598,ko,[KO] home 좌측에 red text,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
9604,en,[EN] long-press orange text,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9604,ko,[KO] 주황색 텍스트 long-press,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9606,en,[EN] scroll to the 1st orange tab,scroll,scroll,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
9606,ko,[KO] 스크롤하여 1번째 주황색 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
9607,en,[EN] open the 2nd white menu above the menu,open,open,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
9607,ko,[KO] 메뉴 위에 2번째 흰색 메뉴 열기,open,open,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
9613,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9613,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9619,en,[EN] delete image,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9619,ko,[KO] 이미지 삭제,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
9635,en,[EN] delete black button below the checkout,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9635,ko,[KO] 결제 아래에 검정색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
9672,en,[EN] launch pink icon to the right of the profile,open,open,True,1.0,icon,icon,True,1.0,right_of,right_of,True,1.0,True,correct
9672,ko,[KO] 프로필 오른쪽에 분홍색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,right_of,right_of,True,1.0,True,correct
9679,en,[EN] touch white hyperlink on top of the first email,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
9679,ko,[KO] 첫 번째 이메일 상단에 흰색 링크 탭,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
9684,en,[EN] scroll down to green text,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9684,ko,[KO] 아래로 스크롤하여 녹색 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
9688,en,[EN] trash image to the left of the login,delete,delete,True,1.0,image,image,True,1.0,left_of,left_of,True,1.0,True,correct
